road_id,KG_id,Region_id
Road/50422,133697,156
Road/50421,133698,5
Road/50420,133699,5
Road/50419,133700,5
Road/50418,133701,5
Road/50417,133702,5
Road/50416,133703,5
Road/50415,133704,5
Road/50414,133705,5
Road/50411,133706,118
Road/50410,133707,118
Road/50409,133708,118
Road/50408,133709,118
Road/50407,133710,214
Road/50406,133711,214
Road/50405,133712,206
Road/50404,133713,206
Road/50403,133714,214
Road/50402,133715,214
Road/50401,133716,156
Road/50400,133717,156
Road/50399,133718,156
Road/50398,133719,156
Road/50397,133720,156
Road/50396,133721,156
Road/50395,133722,156
Road/50394,133723,156
Road/50393,133724,156
Road/50392,133725,156
Road/50391,133726,221
Road/50390,133727,221
Road/50389,133728,221
Road/50388,133729,221
Road/50387,133730,187
Road/50386,133731,187
Road/50385,133732,187
Road/50384,133733,187
Road/50383,133734,187
Road/50382,133735,187
Road/50381,133736,187
Road/50380,133737,187
Road/50379,133738,23
Road/50378,133739,23
Road/50377,133740,23
Road/50376,133741,23
Road/50375,133742,23
Road/50374,133743,23
Road/50373,133744,23
Road/50372,133745,23
Road/50371,133746,23
Road/50370,133747,23
Road/50369,133748,23
Road/50368,133749,23
Road/50367,133750,23
Road/50366,133751,23
Road/50365,133752,23
Road/50364,133753,23
Road/50363,133754,23
Road/50362,133755,23
Road/50361,133756,245
Road/50360,133757,172
Road/50359,133758,172
Road/50358,133759,6
Road/50357,133760,6
Road/50356,133761,6
Road/50355,133762,6
Road/50354,133763,156
Road/50353,133764,156
Road/50352,133765,187
Road/50351,133766,187
Road/50350,133767,187
Road/50349,133768,214
Road/50348,133769,214
Road/50347,133770,214
Road/50346,133771,214
Road/50345,133772,187
Road/50344,133773,187
Road/50341,133774,204
Road/50340,133775,204
Road/50339,133776,204
Road/50338,133777,204
Road/50337,133778,204
Road/50336,133779,204
Road/50335,133780,204
Road/50334,133781,204
Road/50333,133782,84
Road/50332,133783,84
Road/50331,133784,187
Road/50330,133785,187
Road/50327,133786,187
Road/50326,133787,187
Road/50325,133788,251
Road/50324,133789,23
Road/50323,133790,23
Road/50322,133791,23
Road/50321,133792,23
Road/50320,133793,23
Road/50319,133794,23
Road/50318,133795,23
Road/50317,133796,23
Road/50316,133797,204
Road/50315,133798,204
Road/50314,133799,44
Road/50313,133800,44
Road/50310,133801,44
Road/50309,133802,44
Road/50306,133803,156
Road/50305,133804,156
Road/50304,133805,156
Road/50303,133806,156
Road/50302,133807,84
Road/50301,133808,84
Road/50300,133809,156
Road/50299,133810,156
Road/50298,133811,44
Road/50297,133812,44
Road/50296,133813,23
Road/50295,133814,23
Road/50294,133815,23
Road/50293,133816,23
Road/50292,133817,156
Road/50291,133818,156
Road/50290,133819,221
Road/50289,133820,221
Road/50288,133821,5
Road/50287,133822,5
Road/50286,133823,5
Road/50285,133824,5
Road/50284,133825,5
Road/50283,133826,5
Road/50282,133827,23
Road/50281,133828,23
Road/50280,133829,23
Road/50279,133830,23
Road/50276,133831,172
Road/50275,133832,172
Road/50274,133833,84
Road/50273,133834,84
Road/50272,133835,84
Road/50271,133836,84
Road/50268,133837,84
Road/50267,133838,84
Road/50263,133839,5
Road/50262,133840,5
Road/50261,133841,44
Road/50260,133842,44
Road/50259,133843,109
Road/50258,133844,109
Road/50257,133845,109
Road/50256,133846,109
Road/50255,133847,109
Road/50254,133848,109
Road/50253,133849,109
Road/50252,133850,109
Road/50251,133851,109
Road/50250,133852,109
Road/50249,133853,109
Road/50248,133854,109
Road/50247,133855,109
Road/50246,133856,109
Road/50245,133857,109
Road/50244,133858,109
Road/50243,133859,109
Road/50242,133860,109
Road/50241,133861,109
Road/50240,133862,109
Road/50237,133863,176
Road/50236,133864,176
Road/50235,133865,176
Road/50234,133866,176
Road/50233,133867,176
Road/50232,133868,176
Road/50231,133869,176
Road/50230,133870,176
Road/50229,133871,176
Road/50228,133872,176
Road/50227,133873,84
Road/50226,133874,84
Road/50225,133875,109
Road/50224,133876,109
Road/50223,133877,109
Road/50222,133878,109
Road/50221,133879,109
Road/50220,133880,109
Road/50219,133881,5
Road/50218,133882,5
Road/50217,133883,118
Road/50216,133884,118
Road/50215,133885,118
Road/50214,133886,118
Road/50213,133887,204
Road/50212,133888,204
Road/50211,133889,251
Road/50210,133890,251
Road/50209,133891,251
Road/50208,133892,251
Road/50207,133893,251
Road/50206,133894,251
Road/50205,133895,251
Road/50204,133896,251
Road/50203,133897,118
Road/50202,133898,118
Road/50199,133899,44
Road/50197,133900,44
Road/50196,133901,23
Road/50195,133902,204
Road/50194,133903,204
Road/50193,133904,204
Road/50192,133905,204
Road/50191,133906,204
Road/50190,133907,204
Road/50189,133908,204
Road/50188,133909,204
Road/50187,133910,206
Road/50186,133911,206
Road/50185,133912,206
Road/50184,133913,206
Road/50181,133914,6
Road/50180,133915,6
Road/50179,133916,6
Road/50178,133917,6
Road/50177,133918,115
Road/50176,133919,115
Road/50175,133920,115
Road/50174,133921,115
Road/50173,133922,6
Road/50172,133923,6
Road/50171,133924,6
Road/50170,133925,6
Road/50169,133926,84
Road/50168,133927,84
Road/50167,133928,23
Road/50166,133929,23
Road/50165,133930,23
Road/50164,133931,23
Road/50163,133932,23
Road/50162,133933,23
Road/50161,133934,23
Road/50160,133935,23
Road/50159,133936,23
Road/50158,133937,23
Road/50157,133938,23
Road/50156,133939,23
Road/50155,133940,251
Road/50154,133941,156
Road/50153,133942,156
Road/50152,133943,251
Road/50151,133944,251
Road/50150,133945,251
Road/50149,133946,156
Road/50148,133947,156
Road/50147,133948,156
Road/50146,133949,156
Road/50145,133950,23
Road/50144,133951,23
Road/50143,133952,23
Road/50142,133953,23
Road/50141,133954,251
Road/50140,133955,251
Road/50137,133956,84
Road/50136,133957,84
Road/50135,133958,84
Road/50134,133959,84
Road/50133,133960,84
Road/50132,133961,84
Road/50131,133962,118
Road/50130,133963,118
Road/50129,133964,115
Road/50128,133965,115
Road/50127,133966,156
Road/50126,133967,156
Road/50125,133968,156
Road/50124,133969,156
Road/50123,133970,156
Road/50122,133971,156
Road/50115,133972,156
Road/50114,133973,156
Road/50113,133974,44
Road/50112,133975,44
Road/50111,133976,176
Road/50110,133977,176
Road/50109,133978,176
Road/50108,133979,176
Road/50107,133980,176
Road/50106,133981,176
Road/50105,133982,109
Road/50104,133983,109
Road/50101,133984,118
Road/50100,133985,118
Road/50099,133986,118
Road/50098,133987,118
Road/50097,133988,118
Road/50096,133989,118
Road/50095,133990,84
Road/50094,133991,84
Road/50093,133992,251
Road/50092,133993,251
Road/50091,133994,251
Road/50090,133995,251
Road/50089,133996,251
Road/50088,133997,251
Road/50087,133998,221
Road/50084,133999,99
Road/50079,134000,221
Road/50078,134001,221
Road/50077,134002,221
Road/50076,134003,221
Road/50074,134004,118
Road/50073,134005,118
Road/50072,134006,118
Road/50071,134007,118
Road/50068,134008,176
Road/50067,134009,176
Road/50066,134010,176
Road/50065,134011,176
Road/50064,134012,245
Road/50063,134013,245
Road/50062,134014,44
Road/50061,134015,44
Road/50060,134016,44
Road/50059,134017,44
Road/50056,134018,44
Road/50055,134019,44
Road/50054,134020,44
Road/50053,134021,44
Road/50052,134022,245
Road/50051,134023,84
Road/50050,134024,84
Road/50049,134025,84
Road/50048,134026,84
Road/50047,134027,206
Road/50046,134028,206
Road/50045,134029,206
Road/50044,134030,206
Road/50036,134031,115
Road/50035,134032,115
Road/50030,134033,23
Road/50029,134034,23
Road/50028,134035,5
Road/50027,134036,251
Road/50026,134037,115
Road/50025,134038,115
Road/50024,134039,172
Road/50023,134040,172
Road/50022,134041,172
Road/50021,134042,172
Road/50020,134043,172
Road/50019,134044,172
Road/50017,134045,206
Road/50016,134046,206
Road/50015,134047,206
Road/50014,134048,206
Road/50011,134049,206
Road/50010,134050,206
Road/50005,134051,206
Road/50004,134052,206
Road/50003,134053,23
Road/50002,134054,23
Road/50001,134055,221
Road/50000,134056,221
Road/49999,134057,221
Road/49998,134058,115
Road/49997,134059,115
Road/49996,134060,84
Road/49995,134061,84
Road/49992,134062,84
Road/49991,134063,84
Road/49990,134064,245
Road/49989,134065,245
Road/49988,134066,245
Road/49987,134067,245
Road/49984,134068,206
Road/49983,134069,206
Road/49982,134070,118
Road/49981,134071,118
Road/49978,134072,84
Road/49977,134073,84
Road/49976,134074,176
Road/49975,134075,221
Road/49973,134076,251
Road/49972,134077,251
Road/49971,134078,251
Road/49970,134079,251
Road/49969,134080,251
Road/49968,134081,251
Road/49967,134082,251
Road/49966,134083,251
Road/49965,134084,109
Road/49964,134085,109
Road/49963,134086,109
Road/49960,134087,204
Road/49959,134088,204
Road/49958,134089,176
Road/49957,134090,176
Road/49956,134091,204
Road/49955,134092,204
Road/49954,134093,115
Road/49951,134094,245
Road/49950,134095,245
Road/49949,134096,251
Road/49948,134097,251
Road/49947,134098,251
Road/49946,134099,251
Road/49945,134100,251
Road/49944,134101,251
Road/49943,134102,251
Road/49942,134103,251
Road/49941,134104,251
Road/49940,134105,251
Road/49939,134106,251
Road/49938,134107,251
Road/49937,134108,251
Road/49936,134109,251
Road/49935,134110,251
Road/49934,134111,115
Road/49933,134112,115
Road/49932,134113,115
Road/49931,134114,115
Road/49930,134115,115
Road/49929,134116,115
Road/49928,134117,115
Road/49927,134118,115
Road/49924,134119,84
Road/49923,134120,84
Road/49922,134121,84
Road/49921,134122,84
Road/49920,134123,84
Road/49919,134124,84
Road/49918,134125,84
Road/49917,134126,84
Road/49916,134127,109
Road/49915,134128,109
Road/49914,134129,109
Road/49913,134130,109
Road/49912,134131,109
Road/49910,134132,44
Road/49909,134133,44
Road/49908,134134,5
Road/49907,134135,5
Road/49906,134136,206
Road/49905,134137,206
Road/49904,134138,245
Road/49902,134139,245
Road/49901,134140,245
Road/49900,134141,118
Road/49899,134142,6
Road/49898,134143,6
Road/49897,134144,6
Road/49896,134145,6
Road/49895,134146,6
Road/49894,134147,6
Road/49893,134148,6
Road/49892,134149,6
Road/49891,134150,156
Road/49890,134151,156
Road/49889,134152,172
Road/49888,134153,172
Road/49881,134154,187
Road/49878,134155,44
Road/49877,134156,44
Road/49876,134157,118
Road/49875,134158,118
Road/49874,134159,118
Road/49873,134160,118
Road/49872,134161,187
Road/49871,134162,187
Road/49866,134163,6
Road/49865,134164,6
Road/49864,134165,6
Road/49863,134166,6
Road/49862,134167,6
Road/49861,134168,6
Road/49860,134169,187
Road/49859,134170,187
Road/49856,134171,23
Road/49855,134172,23
Road/49854,134173,44
Road/49853,134174,44
Road/49852,134175,109
Road/49851,134176,109
Road/49850,134177,109
Road/49849,134178,109
Road/49848,134179,109
Road/49847,134180,109
Road/49846,134181,109
Road/49845,134182,109
Road/49844,134183,109
Road/49843,134184,23
Road/49842,134185,23
Road/49841,134186,23
Road/49840,134187,23
Road/49839,134188,109
Road/49838,134189,109
Road/49837,134190,109
Road/49836,134191,109
Road/49835,134192,206
Road/49834,134193,206
Road/49833,134194,23
Road/49832,134195,23
Road/49831,134196,251
Road/49830,134197,251
Road/49827,134198,251
Road/49826,134199,251
Road/49823,134200,251
Road/49822,134201,251
Road/49819,134202,251
Road/49818,134203,251
Road/49815,134204,251
Road/49814,134205,251
Road/49813,134206,251
Road/49812,134207,251
Road/49811,134208,251
Road/49810,134209,251
Road/49809,134210,251
Road/49808,134211,251
Road/49807,134212,251
Road/49806,134213,251
Road/49805,134214,251
Road/49804,134215,251
Road/49803,134216,251
Road/49802,134217,251
Road/49799,134218,251
Road/49798,134219,251
Road/49797,134220,251
Road/49796,134221,251
Road/49795,134222,251
Road/49794,134223,251
Road/49793,134224,172
Road/49792,134225,109
Road/49791,134226,109
Road/49789,134227,221
Road/49788,134228,221
Road/49783,134229,118
Road/49782,134230,118
Road/49781,134231,5
Road/49780,134232,5
Road/49779,134233,5
Road/49778,134234,5
Road/49777,134235,5
Road/49776,134236,5
Road/49775,134237,5
Road/49774,134238,118
Road/49773,134239,118
Road/49772,134240,118
Road/49771,134241,118
Road/49770,134242,23
Road/49769,134243,23
Road/49768,134244,118
Road/49767,134245,118
Road/49766,134246,109
Road/49765,134247,156
Road/49764,134248,156
Road/49763,134249,156
Road/49762,134250,156
Road/49761,134251,156
Road/49760,134252,156
Road/49759,134253,156
Road/49758,134254,156
Road/49757,134255,156
Road/49756,134256,156
Road/49755,134257,156
Road/49754,134258,156
Road/49753,134259,221
Road/49752,134260,221
Road/49751,134261,214
Road/49750,134262,214
Road/49749,134263,214
Road/49748,134264,214
Road/49747,134265,44
Road/49746,134266,44
Road/49745,134267,118
Road/49744,134268,118
Road/49743,134269,109
Road/49742,134270,109
Road/49739,134271,245
Road/49738,134272,245
Road/49737,134273,245
Road/49736,134274,245
Road/49735,134275,245
Road/49734,134276,245
Road/49733,134277,206
Road/49732,134278,206
Road/49731,134279,99
Road/49730,134280,99
Road/49729,134281,23
Road/49728,134282,23
Road/49727,134283,23
Road/49726,134284,23
Road/49725,134285,251
Road/49724,134286,251
Road/49723,134287,251
Road/49722,134288,251
Road/49721,134289,251
Road/49720,134290,251
Road/49719,134291,251
Road/49718,134292,251
Road/49717,134293,251
Road/49716,134294,206
Road/49713,134295,5
Road/49712,134296,5
Road/49711,134297,156
Road/49710,134298,156
Road/49709,134299,156
Road/49708,134300,156
Road/49707,134301,156
Road/49706,134302,156
Road/49705,134303,156
Road/49704,134304,156
Road/49703,134305,156
Road/49702,134306,156
Road/49701,134307,156
Road/49700,134308,156
Road/49699,134309,156
Road/49698,134310,156
Road/49697,134311,156
Road/49696,134312,156
Road/49695,134313,23
Road/49694,134314,23
Road/49691,134315,23
Road/49690,134316,23
Road/49689,134317,118
Road/49688,134318,118
Road/49687,134319,118
Road/49686,134320,118
Road/49685,134321,118
Road/49684,134322,118
Road/49683,134323,118
Road/49682,134324,118
Road/49681,134325,118
Road/49680,134326,118
Road/49679,134327,118
Road/49678,134328,118
Road/49677,134329,118
Road/49676,134330,118
Road/49675,134331,23
Road/49674,134332,23
Road/49673,134333,176
Road/49672,134334,176
Road/49671,134335,176
Road/49670,134336,176
Road/49669,134337,176
Road/49668,134338,176
Road/49667,134339,176
Road/49666,134340,176
Road/49665,134341,176
Road/49664,134342,176
Road/49663,134343,176
Road/49662,134344,176
Road/49661,134345,214
Road/49660,134346,214
Road/49659,134347,204
Road/49658,134348,204
Road/49653,134349,204
Road/49652,134350,204
Road/49649,134351,204
Road/49648,134352,204
Road/49647,134353,204
Road/49646,134354,204
Road/49645,134355,206
Road/49644,134356,206
Road/49643,134357,176
Road/49642,134358,176
Road/49641,134359,176
Road/49640,134360,176
Road/49639,134361,176
Road/49638,134362,176
Road/49637,134363,176
Road/49636,134364,176
Road/49635,134365,176
Road/49634,134366,176
Road/49633,134367,221
Road/49632,134368,221
Road/49629,134369,172
Road/49628,134370,172
Road/49627,134371,172
Road/49626,134372,44
Road/49625,134373,44
Road/49624,134374,214
Road/49623,134375,214
Road/49620,134376,6
Road/49619,134377,6
Road/49618,134378,6
Road/49617,134379,6
Road/49616,134380,109
Road/49615,134381,109
Road/49614,134382,84
Road/49613,134383,84
Road/49610,134384,84
Road/49609,134385,84
Road/49608,134386,44
Road/49607,134387,44
Road/49606,134388,206
Road/49605,134389,206
Road/49604,134390,109
Road/49603,134391,109
Road/49601,134392,109
Road/49600,134393,156
Road/49599,134394,156
Road/49598,134395,156
Road/49597,134396,156
Road/49596,134397,156
Road/49595,134398,156
Road/49594,134399,156
Road/49593,134400,156
Road/49592,134401,109
Road/49591,134402,109
Road/49588,134403,115
Road/49587,134404,115
Road/49586,134405,84
Road/49585,134406,84
Road/49584,134407,84
Road/49583,134408,84
Road/49578,134409,115
Road/49577,134410,115
Road/49576,134411,115
Road/49575,134412,115
Road/49572,134413,84
Road/49571,134414,84
Road/49570,134415,84
Road/49569,134416,84
Road/49568,134417,156
Road/49567,134418,156
Road/49566,134419,221
Road/49565,134420,221
Road/49564,134421,221
Road/49563,134422,221
Road/49560,134423,251
Road/49559,134424,251
Road/49558,134425,23
Road/49557,134426,23
Road/49556,134427,23
Road/49555,134428,23
Road/49554,134429,23
Road/49553,134430,23
Road/49552,134431,23
Road/49551,134432,23
Road/49550,134433,23
Road/49549,134434,23
Road/49548,134435,118
Road/49547,134436,118
Road/49546,134437,118
Road/49545,134438,118
Road/49544,134439,118
Road/49543,134440,118
Road/49542,134441,118
Road/49541,134442,118
Road/49540,134443,118
Road/49539,134444,118
Road/49532,134445,214
Road/49531,134446,214
Road/49526,134447,44
Road/49525,134448,44
Road/49524,134449,172
Road/49523,134450,172
Road/49522,134451,251
Road/49521,134452,251
Road/49520,134453,251
Road/49519,134454,251
Road/49518,134455,251
Road/49517,134456,251
Road/49516,134457,118
Road/49515,134458,118
Road/49514,134459,118
Road/49513,134460,118
Road/49508,134461,206
Road/49507,134462,206
Road/49506,134463,206
Road/49505,134464,206
Road/49503,134465,251
Road/49502,134466,251
Road/49501,134467,176
Road/49500,134468,176
Road/49499,134469,118
Road/49498,134470,118
Road/49497,134471,245
Road/49496,134472,245
Road/49491,134473,118
Road/49490,134474,118
Road/49489,134475,221
Road/49488,134476,221
Road/49465,134477,176
Road/49464,134478,176
Road/49461,134479,44
Road/49460,134480,44
Road/49459,134481,44
Road/49458,134482,44
Road/49455,134483,44
Road/49454,134484,44
Road/49453,134485,44
Road/49452,134486,44
Road/49449,134487,44
Road/49448,134488,44
Road/49447,134489,44
Road/49446,134490,44
Road/49443,134491,44
Road/49442,134492,44
Road/49441,134493,44
Road/49440,134494,44
Road/49437,134495,44
Road/49436,134496,44
Road/49435,134497,44
Road/49434,134498,44
Road/49431,134499,44
Road/49430,134500,44
Road/49429,134501,44
Road/49428,134502,44
Road/49427,134503,172
Road/49426,134504,172
Road/49424,134505,221
Road/49423,134506,221
Road/49422,134507,221
